ID	NCBI_GENE_ID	ENSEMBL_ID	OFFICIAL_SYMBOL	OFFICIAL_NAME
569291	20304	ENSMUSG00000035042	Ccl5	C-C motif chemokine ligand 5
569323	20305	ENSMUSG00000018927	Ccl6	C-C motif chemokine ligand 6
569351	20306	ENSMUSG00000035373	Ccl7	C-C motif chemokine ligand 7
569372	20307	ENSMUSG00000009185	Ccl8	C-C motif chemokine ligand 8
569386	20308	ENSMUSG00000019122	Ccl9	C-C motif chemokine ligand 9
569436	20309	ENSMUSG00000029375	Cxcl15	C-X-C motif chemokine ligand 15
569447	20310	ENSMUSG00000058427	Cxcl2	C-X-C motif chemokine ligand 2
569468	20311	ENSMUSG00000029371	Cxcl5	C-X-C motif chemokine ligand 5
569483	20312	ENSMUSG00000031778	Cx3cl1	C-X3-C motif chemokine ligand 1
569513	20315	ENSMUSG00000061353	Cxcl12	C-X-C motif chemokine ligand 12
569550	20316	ENSMUSG00000002064	Sdf2	stromal cell derived factor 2
569567	20317	ENSMUSG00000000753	Serpinf1	serine (or cysteine) peptidase inhibitor, clade F, member 1
569588	20318	ENSMUSG00000029076	Sdf4	stromal cell derived factor 4
569617	20319	ENSMUSG00000027996	Sfrp2	secreted frizzled-related protein 2
569633	20320	ENSMUSG00000032336	Nptn	neuroplastin
569648	20321	ENSMUSG00000033386	Frrs1	ferric-chelate reductase 1
569670	20322	ENSMUSG00000027227	Sord	sorbitol dehydrogenase
569703	20324	ENSMUSG00000045954	Cavin2	caveolae associated 2
569720	20333	ENSMUSG00000027879	Sec22b	SEC22 homolog B, vesicle trafficking protein
569751	20334	ENSMUSG00000020986	Sec23a	SEC23 homolog A, COPII coat complex component
569763	20335	ENSMUSG00000078974	Sec61g	SEC61 translocon subunit gamma
569785	20336	ENSMUSG00000029763	Exoc4	exocyst complex component 4
569818	20338	ENSMUSG00000020964	Sel1l	sel-1 suppressor of lin-12-like (C. elegans)
569848	20339	ENSMUSG00000026582	Sele	selectin, endothelial cell
569861	20340	ENSMUSG00000003316	Glg1	golgi apparatus protein 1
569891	20341	ENSMUSG00000068874	Selenbp1	selenium binding protein 1
569901	20342	ENSMUSG00000068877	Selenbp2	selenium binding protein 2
569909	20343	ENSMUSG00000026581	Sell	selectin, lymphocyte
569935	20344	ENSMUSG00000026580	Selp	selectin, platelet
569954	20345	ENSMUSG00000048163	Selplg	selectin, platelet (p-selectin) ligand
569974	20346	ENSMUSG00000028883	Sema3a	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A
569997	20347	ENSMUSG00000057969	Sema3b	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B
570026	20348	ENSMUSG00000028780	Sema3c	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C
570044	20349	ENSMUSG00000063531	Sema3e	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E
570070	20350	ENSMUSG00000034684	Sema3f	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F
570089	20351	ENSMUSG00000028064	Sema4a	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A
570105	20352	ENSMUSG00000030539	Sema4b	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4B
570124	20353	ENSMUSG00000026121	Sema4c	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C
570143	20354	ENSMUSG00000021451	Sema4d	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D
570158	20355	ENSMUSG00000000627	Sema4f	sema domain, immunoglobulin domain (Ig), TM domain, and short cytoplasmic domain
570177	20356	ENSMUSG00000022231	Sema5a	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A
570207	20357	ENSMUSG00000052133	Sema5b	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5B
570223	20358	ENSMUSG00000019647	Sema6a	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A
570246	20359	ENSMUSG00000001227	Sema6b	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6B
570263	20360	ENSMUSG00000038777	Sema6c	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6C
570285	20361	ENSMUSG00000038264	Sema7a	sema domain, immunoglobulin domain (Ig), and GPI membrane anchor, (semaphorin) 7A
570300	20362	ENSMUSG00000018398	Septin8	septin 8
570323	20363	ENSMUSG00000064373	Selenop	selenoprotein P
570392	20364	ENSMUSG00000041571	Selenow	selenoprotein W
570410	20365	ENSMUSG00000021643	Serf1	small EDRK-rich factor 1
570424	20370	ENSMUSG00000000632	Sez6	seizure related gene 6
570459	20371	ENSMUSG00000039521	Foxp3	forkhead box P3
570477	20375	ENSMUSG00000002111	Spi1	spleen focus forming virus (SFFV) proviral integration oncogene
570501	20377	ENSMUSG00000031548	Sfrp1	secreted frizzled-related protein 1
570517	20378	ENSMUSG00000027004	Frzb	frizzled-related protein
570533	20379	ENSMUSG00000021319	Sfrp4	secreted frizzled-related protein 4
570546	20382	ENSMUSG00000034120	Srsf2	serine and arginine-rich splicing factor 2
570589	20383	ENSMUSG00000071172	Srsf3	serine and arginine-rich splicing factor 3
570649	20384	ENSMUSG00000021134	Srsf5	serine and arginine-rich splicing factor 5
570672	20387	ENSMUSG00000021789	Sftpa1	surfactant associated protein A1
570687	20388	ENSMUSG00000056370	Sftpb	surfactant associated protein B
570696	20389	ENSMUSG00000022097	Sftpc	surfactant associated protein C
570703	20390	ENSMUSG00000021795	Sftpd	surfactant associated protein D
570716	20391	ENSMUSG00000001508	Sgca	sarcoglycan, alpha (dystrophin-associated glycoprotein)
570736	20392	ENSMUSG00000004631	Sgce	sarcoglycan, epsilon
570760	20393	ENSMUSG00000019970	Sgk1	serum/glucocorticoid regulated kinase 1
570789	20394	ENSMUSG00000023236	Scg5	secretogranin V
570813	20397	ENSMUSG00000020097	Sgpl1	sphingosine phosphate lyase 1
570846	20399	ENSMUSG00000030733	Sh2b1	SH2B adaptor protein 1
570884	20400	ENSMUSG00000005696	Sh2d1a	SH2 domain containing 1A
570906	20401	ENSMUSG00000022436	Sh3bp1	SH3-domain binding protein 1
570921	20402	ENSMUSG00000027288	Zfp106	zinc finger protein 106
570954	20403	ENSMUSG00000020640	Itsn2	intersectin 2
570991	20404	ENSMUSG00000028488	Sh3gl2	SH3-domain GRB2-like 2
571014	20405	ENSMUSG00000003200	Sh3gl1	SH3-domain GRB2-like 1
571029	20408	ENSMUSG00000030638	Sh3gl3	SH3-domain GRB2-like 3
571041	20409	ENSMUSG00000024725	Ostf1	osteoclast stimulating factor 1
571071	20410	ENSMUSG00000022091	Sorbs3	sorbin and SH3 domain containing 3
571088	20411	ENSMUSG00000025006	Sorbs1	sorbin and SH3 domain containing 1
571154	20415	ENSMUSG00000005202	Shbg	sex hormone binding globulin
571169	20416	ENSMUSG00000042626	Shc1	src homology 2 domain-containing transforming protein C1
571194	20418	ENSMUSG00000021448	Shc3	src homology 2 domain-containing transforming protein C3
571208	20419	ENSMUSG00000022322	Shcbp1	Shc SH2-domain binding protein 1
571226	20420	ENSMUSG00000039154	Shd	src homology 2 domain-containing transforming protein D
571240	20422	ENSMUSG00000042541	Sem1	SEM1, 26S proteasome complex subunit
571259	20423	ENSMUSG00000002633	Shh	sonic hedgehog
571269	20425	ENSMUSG00000020534	Shmt1	serine hydroxymethyltransferase 1 (soluble)
571292	20429	ENSMUSG00000027833	Shox2	SHOX homeobox 2
571306	20430	ENSMUSG00000030447	Cyfip1	cytoplasmic FMR1 interacting protein 1
571349	20431	ENSMUSG00000025359	Pmel	premelanosome protein
571371	69983	ENSMUSG00000027790	Sis	sucrase isomaltase
571374	20437	ENSMUSG00000036840	Siah1a	siah E3 ubiquitin protein ligase 1A
571387	20438	ENSMUSG00000040749	Siah1b	siah E3 ubiquitin protein ligase 1B
571395	20439	ENSMUSG00000036432	Siah2	siah E3 ubiquitin protein ligase 2
571411	20440	ENSMUSG00000022885	St6gal1	beta galactoside alpha 2,6 sialyltransferase 1
571431	20441	ENSMUSG00000028538	St3gal3	ST3 beta-galactoside alpha-2,3-sialyltransferase 3
571450	20442	ENSMUSG00000013846	St3gal1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1
571490	20443	ENSMUSG00000032038	St3gal4	ST3 beta-galactoside alpha-2,3-sialyltransferase 4
571510	20444	ENSMUSG00000031749	St3gal2	ST3 beta-galactoside alpha-2,3-sialyltransferase 2
571538	20445	ENSMUSG00000009588	St6galnac1	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 1
571549	20446	ENSMUSG00000057286	St6galnac2	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2
571566	20447	ENSMUSG00000052544	St6galnac3	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3
571580	20448	ENSMUSG00000079442	St6galnac4	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 4
571620	20449	ENSMUSG00000030283	St8sia1	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1
571642	20450	ENSMUSG00000025789	St8sia2	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2
571658	20451	ENSMUSG00000056812	St8sia3	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3
571675	20452	ENSMUSG00000040710	St8sia4	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4
571691	20454	ENSMUSG00000056091	St3gal5	ST3 beta-galactoside alpha-2,3-sialyltransferase 5
571724	20455		Sif1	serum induced transcript 1
571726	20459	ENSMUSG00000038751	Ptk6	PTK6 protein tyrosine kinase 6
571741	20460	ENSMUSG00000028718	Stil	Scl/Tal1 interrupting locus
571763	20461		Gm14270	silica-induced gene 111
571771	20462	ENSMUSG00000022858	Tra2b	transformer 2 beta
571802	20463	ENSMUSG00000024248	Cox7a2l	cytochrome c oxidase subunit 7A2 like
571837	20464	ENSMUSG00000019913	Sim1	single-minded family bHLH transcription factor 1
571848	20465	ENSMUSG00000062713	Sim2	single-minded family bHLH transcription factor 2
571864	20466	ENSMUSG00000042557	Sin3a	transcriptional regulator, SIN3A (yeast)
571892	20467	ENSMUSG00000031622	Sin3b	transcriptional regulator, SIN3B (yeast)
571923	20469	ENSMUSG00000056917	Sipa1	signal-induced proliferation associated gene 1
571948	20471	ENSMUSG00000051367	Six1	sine oculis-related homeobox 1
571961	20472	ENSMUSG00000024134	Six2	sine oculis-related homeobox 2
571973	20473	ENSMUSG00000038805	Six3	sine oculis-related homeobox 3
571996	20474	ENSMUSG00000034460	Six4	sine oculis-related homeobox 4
572008	20475	ENSMUSG00000040841	Six5	sine oculis-related homeobox 5
572015	20476	ENSMUSG00000021099	Six6	sine oculis-related homeobox 6
572028	20479	ENSMUSG00000009907	Vps4b	vacuolar protein sorting 4B
572051	20480	ENSMUSG00000001829	Clpb	ClpB caseinolytic peptidase B
572083	20481	ENSMUSG00000029050	Ski	ski sarcoma viral oncogene homolog (avian)
572110	20482	ENSMUSG00000027660	Skil	SKI-like
572147	20491	ENSMUSG00000022372	Sla	src-like adaptor
572173	20492	ENSMUSG00000004642	Slbp	stem-loop binding protein
572195	20493	ENSMUSG00000021135	Slc10a1	solute carrier family 10 (sodium/bile acid cotransporter family), member 1
572211	20494	ENSMUSG00000023073	Slc10a2	solute carrier family 10, member 2
572228	20495	ENSMUSG00000027202	Slc12a1	solute carrier family 12, member 1
572250	20496	ENSMUSG00000024597	Slc12a2	solute carrier family 12, member 2
572268	20497	ENSMUSG00000031766	Slc12a3	solute carrier family 12, member 3
572285	20498	ENSMUSG00000017765	Slc12a4	solute carrier family 12, member 4
572340	20499	ENSMUSG00000017756	Slc12a7	solute carrier family 12, member 7
572368	20500	ENSMUSG00000001095	Slc13a2	solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2
572380	20501	ENSMUSG00000032902	Slc16a1	solute carrier family 16 (monocarboxylic acid transporters), member 1
572409	20502	ENSMUSG00000033965	Slc16a2	solute carrier family 16 (monocarboxylic acid transporters), member 2
572427	20503	ENSMUSG00000020102	Slc16a7	solute carrier family 16 (monocarboxylic acid transporters), member 7
572443	20504	ENSMUSG00000021335	Slc17a1	solute carrier family 17 (sodium phosphate), member 1
572467	20505	ENSMUSG00000021490	Slc34a1	solute carrier family 34 (sodium phosphate), member 1
572495	20508	ENSMUSG00000100241	Slc18a3	solute carrier family 18 (vesicular monoamine), member 3
572506	20509	ENSMUSG00000001436	Slc19a1	solute carrier family 19 (folate transporter), member 1
572539	20510	ENSMUSG00000024935	Slc1a1	solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1
572579	20511	ENSMUSG00000005089	Slc1a2	solute carrier family 1 (glial high affinity glutamate transporter), member 2
572605	20512	ENSMUSG00000005360	Slc1a3	solute carrier family 1 (glial high affinity glutamate transporter), member 3
572639	20513	ENSMUSG00000005357	Slc1a6	solute carrier family 1 (high affinity aspartate/glutamate transporter), member 6
572647	20514	ENSMUSG00000001918	Slc1a5	solute carrier family 1 (neutral amino acid transporter), member 5
572674	20515	ENSMUSG00000027397	Slc20a1	solute carrier family 20, member 1
572694	20516	ENSMUSG00000037656	Slc20a2	solute carrier family 20, member 2
572732	20517	ENSMUSG00000023829	Slc22a1	solute carrier family 22 (organic cation transporter), member 1
572743	20518	ENSMUSG00000040966	Slc22a2	solute carrier family 22 (organic cation transporter), member 2
572758	20519	ENSMUSG00000023828	Slc22a3	solute carrier family 22 (organic cation transporter), member 3
572774	20520	ENSMUSG00000018900	Slc22a5	solute carrier family 22 (organic cation transporter), member 5
572796	20521	ENSMUSG00000061742	Slc22a12	solute carrier family 22 (organic anion/cation transporter), member 12
572805	20522	ENSMUSG00000024354	Slc23a1	solute carrier family 23 (nucleobase transporters), member 1
572824	20523	ENSMUSG00000031105	Slc25a14	solute carrier family 25 (mitochondrial carrier, brain), member 14
572842	20524	ENSMUSG00000022404	Slc25a17	solute carrier family 25 (mitochondrial carrier, peroxisomal membrane protein), member 17
572858	20525	ENSMUSG00000028645	Slc2a1	solute carrier family 2 (facilitated glucose transporter), member 1
572882	20526	ENSMUSG00000027690	Slc2a2	solute carrier family 2 (facilitated glucose transporter), member 2
572900	20527	ENSMUSG00000003153	Slc2a3	solute carrier family 2 (facilitated glucose transporter), member 3
572930	20528	ENSMUSG00000018566	Slc2a4	solute carrier family 2 (facilitated glucose transporter), member 4
572950	20529	ENSMUSG00000066150	Slc31a1	solute carrier family 31, member 1
572972	20530	ENSMUSG00000066152	Slc31a2	solute carrier family 31, member 2
573000	20531	ENSMUSG00000029188	Slc34a2	solute carrier family 34 (sodium phosphate), member 2
573014	20532	ENSMUSG00000024131	Slc3a1	solute carrier family 3, member 1
573028	20533	ENSMUSG00000006574	Slc4a1	solute carrier family 4 (anion exchanger), member 1
573084	20534	ENSMUSG00000029141	Slc4a1ap	solute carrier family 4 (anion exchanger), member 1, adaptor protein
573104	20535	ENSMUSG00000028962	Slc4a2	solute carrier family 4 (anion exchanger), member 2
573141	20536	ENSMUSG00000006576	Slc4a3	solute carrier family 4 (anion exchanger), member 3
573161	20537	ENSMUSG00000011034	Slc5a1	solute carrier family 5 (sodium/glucose cotransporter), member 1
573180	20538	ENSMUSG00000055368	Slc6a2	solute carrier family 6 (neurotransmitter transporter, noradrenalin), member 2
573203	20539	ENSMUSG00000040010	Slc7a5	solute carrier family 7 (cationic amino acid transporter, y+ system), member 5
573251	20540	ENSMUSG00000000958	Slc7a7	solute carrier family 7 (cationic amino acid transporter, y+ system), member 7
573268	20541	ENSMUSG00000054640	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1
573297	20544	ENSMUSG00000028854	Slc9a1	solute carrier family 9 (sodium/hydrogen exchanger), member 1
573318	20555	ENSMUSG00000078763	Slfn1	schlafen 1
573327	20556	ENSMUSG00000072620	Slfn2	schlafen 2
573333	20557	ENSMUSG00000018986	Slfn3	schlafen 3
573341	20558	ENSMUSG00000000204	Slfn4	schlafen 4
573358	20562	ENSMUSG00000025020	Slit1	slit guidance ligand 1
573370	20563	ENSMUSG00000031558	Slit2	slit guidance ligand 2
573397	20564	ENSMUSG00000056427	Slit3	slit guidance ligand 3
573421	20568	ENSMUSG00000017002	Slpi	secretory leukocyte peptidase inhibitor
573439	20583	ENSMUSG00000022676	Snai2	snail family zinc finger 2
573452	20585	ENSMUSG00000002428	Hltf	helicase-like transcription factor
573482	20586	ENSMUSG00000032187	Smarca4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4
573528	20587	ENSMUSG00000000902	Smarcb1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1
573561	20588	ENSMUSG00000032481	Smarcc1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1
573600	20589	ENSMUSG00000024831	Ighmbp2	immunoglobulin mu DNA binding protein 2
573621	20591	ENSMUSG00000025332	Kdm5c	lysine demethylase 5C
573667	20592	ENSMUSG00000056673	Kdm5d	lysine demethylase 5D
573695	20595	ENSMUSG00000021645	Smn1	survival motor neuron 1
573732	20597	ENSMUSG00000037049	Smpd1	sphingomyelin phosphodiesterase 1, acid lysosomal
573798	20598	ENSMUSG00000019822	Smpd2	sphingomyelin phosphodiesterase 2, neutral
573812	20599	ENSMUSG00000029280	Smr3a	submaxillary gland androgen regulated protein 3A
573829	20600	ENSMUSG00000029281	Smr2	submaxillary gland androgen regulated protein 2
573860	20602	ENSMUSG00000029478	Ncor2	nuclear receptor co-repressor 2
573883	20603	ENSMUSG00000071708	Sms	spermine synthase
573921	20604	ENSMUSG00000004366	Sst	somatostatin
573932	20605	ENSMUSG00000035431	Sstr1	somatostatin receptor 1
573942	20606	ENSMUSG00000047904	Sstr2	somatostatin receptor 2
573956	20607	ENSMUSG00000044933	Sstr3	somatostatin receptor 3
573966	20608	ENSMUSG00000037014	Sstr4	somatostatin receptor 4
573976	20609	ENSMUSG00000050824	Sstr5	somatostatin receptor 5
573992	20610	ENSMUSG00000020265	Sumo3	small ubiquitin-like modifier 3
574028	20611	ENSMUSG00000095267	Ssty1	spermiogenesis specific transcript on the Y 1
574040	20612	ENSMUSG00000027322	Siglec1	sialic acid binding Ig-like lectin 1, sialoadhesin
574053	20613	ENSMUSG00000042821	Snai1	snail family zinc finger 1
574069	20614	ENSMUSG00000027273	Snap25	synaptosomal-associated protein 25
574083	20615	ENSMUSG00000001018	Snapin	SNAP-associated protein
574113	20616	ENSMUSG00000033419	Snap91	synaptosomal-associated protein 91
574134	20617	ENSMUSG00000025889	Snca	synuclein, alpha
574157	20618	ENSMUSG00000023064	Sncg	synuclein, gamma
574172	20619	ENSMUSG00000027287	Snap23	synaptosomal-associated protein 23
574194	20620	ENSMUSG00000021701	Plk2	polo like kinase 2
574210	20621	ENSMUSG00000037972	Snn	stannin
574232	20623	ENSMUSG00000038145	Snrk	SNF related kinase
574251	20624	ENSMUSG00000020929	Eftud2	elongation factor Tu GTP binding domain containing 2
574309	20630	ENSMUSG00000024217	Snrpc	U1 small nuclear ribonucleoprotein C
574331	20637	ENSMUSG00000063511	Snrnp70	small nuclear ribonucleoprotein 70 (U1)
574360	20638	ENSMUSG00000027404	Snrpb	small nuclear ribonucleoprotein B
574377	20639	ENSMUSG00000008333	Snrpb2	U2 small nuclear ribonucleoprotein B
574402	20641	ENSMUSG00000002477	Snrpd1	small nuclear ribonucleoprotein D1
574426	20643	ENSMUSG00000090553	Snrpe	small nuclear ribonucleoprotein E
574442	20646	ENSMUSG00000102252	Snrpn	small nuclear ribonucleoprotein N
574465	20648	ENSMUSG00000027488	Snta1	syntrophin, acidic 1
574480	20649	ENSMUSG00000060429	Sntb1	syntrophin, basic 1
574490	20650	ENSMUSG00000041308	Sntb2	syntrophin, basic 2
574518	20652	ENSMUSG00000026600	Soat1	sterol O-acyltransferase 1
574551	20655	ENSMUSG00000022982	Sod1	superoxide dismutase 1, soluble
574578	20656	ENSMUSG00000006818	Sod2	superoxide dismutase 2, mitochondrial
574619	20657	ENSMUSG00000072941	Sod3	superoxide dismutase 3, extracellular
